"","X","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"1414",1414,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Never been polled before.  One more vote for Trump 2024","Never been polled before.  One more vote for Trump 2024","@user-xe9zv7qb4c","https://yt3.ggpht.com/ytc/AIf8zZQaHoXiAMAT7ZZnykKq1TQ_BbcbpVZo_tclKm6smf-MqgiS8Cwk-8kcfL9FJEE2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCYOGxSv-JFhvFQJQ-CorA5g","UCYOGxSv-JFhvFQJQ-CorA5g",TRUE,"none",0,"2023-11-07T02:46:09Z","2023-11-07T02:46:09Z","Ugwlo6DaPR-1GPPHdY14AaABAg",NA,NA
"1415",1415,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Wake up Wisconsin !","Wake up Wisconsin !","@1mrboobear","https://yt3.ggpht.com/ytc/AIf8zZRuqwNVmwZOuEtPfUj0HGC7J91FHZ_W6JB89w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7JkDosGKoQAplxrQONMdEw","UC7JkDosGKoQAplxrQONMdEw",TRUE,"none",0,"2023-11-07T02:44:25Z","2023-11-07T02:44:25Z","UgzkplxMRUINIDukSzd4AaABAg",NA,NA
"1416",1416,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Haha. Please do so, anyway, just to make sure he DOES win bigly!","Haha. Please do so, anyway, just to make sure he DOES win bigly!","@Michael-gs8og","https://yt3.ggpht.com/8hM8Mukdf7UhdJLiUnymOjw1sh7glMebm7JEM5WChaYzP8yIsHkIZR6Mvv9N8uVnJegFPh87=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCj0VpDE3AYpitlwhMPhAyNQ","UCj0VpDE3AYpitlwhMPhAyNQ",TRUE,"none",0,"2023-11-08T03:03:52Z","2023-11-08T03:03:52Z","UgxdsgpnT54xOtTLfJ14AaABAg.9wnjczgDkbn9wq8TOaUkbv","UgxdsgpnT54xOtTLfJ14AaABAg",NA
"1417",1417,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@Michael-gs8og I live in California. A safe blue state. Millions of Republican voters are disenfranchised here just the same as millions of Democrat voters are disenfranchised in Texas and Florida. It doesn&#39;t matter who I vote for because I live in this safe blue state and my vote will just be wasted either way thanks to the electoral college","@@Michael-gs8og I live in California. A safe blue state. Millions of Republican voters are disenfranchised here just the same as millions of Democrat voters are disenfranchised in Texas and Florida. It doesn't matter who I vote for because I live in this safe blue state and my vote will just be wasted either way thanks to the electoral college","@James.99","https://yt3.ggpht.com/ytc/AIf8zZRy6PYMUhE8FxRnsjjPxCvRBEYPcGnHjx9Kf6KfcQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmpUGj0gD3plOAHnCXB6uGg","UCmpUGj0gD3plOAHnCXB6uGg",TRUE,"none",0,"2023-11-08T06:59:25Z","2023-11-08T06:59:25Z","UgxdsgpnT54xOtTLfJ14AaABAg.9wnjczgDkbn9wqZQbXYrX8","UgxdsgpnT54xOtTLfJ14AaABAg",NA
"1418",1418,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@James.99<U+00A0> Ahh, makes sense, now... Yeah, Cali is a &quot;BIG BLUE.&quot;","@James.99<U+00A0> Ahh, makes sense, now... Yeah, Cali is a ""BIG BLUE.""","@Michael-gs8og","https://yt3.ggpht.com/8hM8Mukdf7UhdJLiUnymOjw1sh7glMebm7JEM5WChaYzP8yIsHkIZR6Mvv9N8uVnJegFPh87=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCj0VpDE3AYpitlwhMPhAyNQ","UCj0VpDE3AYpitlwhMPhAyNQ",TRUE,"none",0,"2023-11-08T13:42:26Z","2023-11-08T13:42:26Z","UgxdsgpnT54xOtTLfJ14AaABAg.9wnjczgDkbn9wrHYMFoPiI","UgxdsgpnT54xOtTLfJ14AaABAg",NA
"1419",1419,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@James.99 .","@@James.99 .","@Michael-gs8og","https://yt3.ggpht.com/8hM8Mukdf7UhdJLiUnymOjw1sh7glMebm7JEM5WChaYzP8yIsHkIZR6Mvv9N8uVnJegFPh87=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCj0VpDE3AYpitlwhMPhAyNQ","UCj0VpDE3AYpitlwhMPhAyNQ",TRUE,"none",0,"2023-11-08T13:42:30Z","2023-11-08T13:42:30Z","UgxdsgpnT54xOtTLfJ14AaABAg.9wnjczgDkbn9wrHYufbf__","UgxdsgpnT54xOtTLfJ14AaABAg",NA
"1420",1420,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Hahaha the famous <U+201C>I<U+2019>ll move to another country<U+201D> line is back. 1. No you won<U+2019>t. 2. Please do. America is weak and embarrassing right now, so might as well move now and not wait.","Hahaha the famous <U+201C>I<U+2019>ll move to another country<U+201D> line is back. 1. No you won<U+2019>t. 2. Please do. America is weak and embarrassing right now, so might as well move now and not wait.","@addisonrifkindguitar8834","https://yt3.ggpht.com/F6LoLoq7gXxOSrUS5edO7tnT91Sm6D5mKIKXN0jmW24rAXEPtopo5owJxp-8cvTfn_qW-VPRMnw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCF31gHCZ-Bm6yPqAzQc5YBQ","UCF31gHCZ-Bm6yPqAzQc5YBQ",TRUE,"none",1,"2023-11-07T14:06:30Z","2023-11-07T14:06:30Z","Ugw2nVhddsOiUco7O5p4AaABAg.9wniNc-Am669wokViBN7Tb","Ugw2nVhddsOiUco7O5p4AaABAg",NA
"1421",1421,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Oh he&#39;s better then alot more then that my friend.","Oh he's better then alot more then that my friend.","@user-fu9gm2uz2k","https://yt3.ggpht.com/ytc/AIf8zZQKOqP2WwkHhq-WzuKoUbfDalTWRVfqGnCtPKqKDIZpPMWVt_5dXvZDjEYamL-Z=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCi3zcEuBDiUcmqls7lFdgpw","UCi3zcEuBDiUcmqls7lFdgpw",TRUE,"none",3,"2023-11-07T07:17:22Z","2023-11-07T07:17:22Z","UgybAMsXHvDpeKr8tod4AaABAg.9wngypQRs3k9wo0gFI_UiX","UgybAMsXHvDpeKr8tod4AaABAg",NA
"1422",1422,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","And can actually remember what to say and where to walk. And doesn&#39;t trip over a bag of sand. And didn&#39;t need 51 ex Intel agents to lie for you before a election.","And can actually remember what to say and where to walk. And doesn't trip over a bag of sand. And didn't need 51 ex Intel agents to lie for you before a election.","@ajion9070","https://yt3.ggpht.com/ytc/AIf8zZSnLNozxIOreZqmutiLuxy6_1ucYiu8I3zmNsWvPUdNKTYvkfQClyn_Ryy9W5eF=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQjzy0ilnRY9tHLTTMn2tCw","UCQjzy0ilnRY9tHLTTMn2tCw",TRUE,"none",0,"2023-11-07T11:48:14Z","2023-11-07T11:48:14Z","UgybAMsXHvDpeKr8tod4AaABAg.9wngypQRs3k9woVg6VQh2w","UgybAMsXHvDpeKr8tod4AaABAg",NA
"1423",1423,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Trump also better at <br>- Whining <br>- Acting like a spoiled, brat<br>- Throwing people under the bus<br>- Letting our capitol get attack <br>- lying <br>- crying Rigged <br>- cheating at golf<br>- committing bank fraud <br>Oh, wait Biden never did any of those things.<br><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>Biden 2024<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","Trump also better at 
- Whining 
- Acting like a spoiled, brat
- Throwing people under the bus
- Letting our capitol get attack 
- lying 
- crying Rigged 
- cheating at golf
- committing bank fraud 
Oh, wait Biden never did any of those things.
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>Biden 2024<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","@chelsearunyan","https://yt3.ggpht.com/ytc/AIf8zZRwlaM9d2bKEmjo5WnGY341ZQ_JVSctv4hVlQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjRnoFZiSqz4Ot0DKrpYw8g","UCjRnoFZiSqz4Ot0DKrpYw8g",TRUE,"none",0,"2023-11-07T21:41:44Z","2023-11-07T21:41:44Z","UgybAMsXHvDpeKr8tod4AaABAg.9wngypQRs3k9wpZaxxhG3P","UgybAMsXHvDpeKr8tod4AaABAg",NA
"1424",1424,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@user-kt3qm1hu9z How ? Trump won in 2016.","@user-kt3qm1hu9z How ? Trump won in 2016.","@MasterMind171","https://yt3.ggpht.com/G-2X9m7F5lVvSu7vUNGG3IhEB-PzD_qwuQqpHGF3yd6MQn9Bi6QSJE24_aDr7RZvUxAQuLig=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClJYAQ3Vc567e4exuY1jpVw","UClJYAQ3Vc567e4exuY1jpVw",TRUE,"none",0,"2023-11-07T06:26:08Z","2023-11-07T06:26:08Z","UgzgTH3xkLdyQqFrtJR4AaABAg.9wnfg0ccQpc9wnvotJY7ck","UgzgTH3xkLdyQqFrtJR4AaABAg",NA
"1425",1425,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","12 months","12 months","@stephenflood5374","https://yt3.ggpht.com/ytc/AIf8zZTMJKIMsiivlXa7dg0kce9jHzzMyd29i2Z6Gw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTsHVuAoktSSfu1JbrvyBcg","UCTsHVuAoktSSfu1JbrvyBcg",TRUE,"none",0,"2023-11-07T20:03:40Z","2023-11-07T20:03:40Z","UgxhLy3MXLLg2yXsKyV4AaABAg.9wneEM_koRW9wpONo0MkOR","UgxhLy3MXLLg2yXsKyV4AaABAg",NA
"1426",1426,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@stephenflood5374 inauguration fool. But I&#39;m sure you knew that.","@@stephenflood5374 inauguration fool. But I'm sure you knew that.","@JonathanReed1970","https://yt3.ggpht.com/ytc/AIf8zZRq8D3JfE_5IxFNW7z_at6iZLNAjjgX767WoQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRw4-vX7_5AGdKxOCnvVQxg","UCRw4-vX7_5AGdKxOCnvVQxg",TRUE,"none",0,"2023-11-07T20:10:54Z","2023-11-07T20:10:54Z","UgxhLy3MXLLg2yXsKyV4AaABAg.9wneEM_koRW9wpPCjB6HA8","UgxhLy3MXLLg2yXsKyV4AaABAg",NA
"1427",1427,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@JonathanReed1970 lol someone is grumpy","@@JonathanReed1970 lol someone is grumpy","@stephenflood5374","https://yt3.ggpht.com/ytc/AIf8zZTMJKIMsiivlXa7dg0kce9jHzzMyd29i2Z6Gw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTsHVuAoktSSfu1JbrvyBcg","UCTsHVuAoktSSfu1JbrvyBcg",TRUE,"none",0,"2023-11-07T20:36:28Z","2023-11-07T20:36:28Z","UgxhLy3MXLLg2yXsKyV4AaABAg.9wneEM_koRW9wpS81NS1aN","UgxhLy3MXLLg2yXsKyV4AaABAg",NA
"1428",1428,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Junk science.","Junk science.","@isaiah2810","https://yt3.ggpht.com/kY3cSedP3CMHbCfZTtqj62voEhFsfShB3PE-i1HBVrByp2Mz9pk_N5c3ze-KPWy7AxWR0aAL=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3FeeE5CEWm2jRvD-SrV67g","UC3FeeE5CEWm2jRvD-SrV67g",TRUE,"none",0,"2023-11-07T04:03:43Z","2023-11-07T04:03:43Z","UgyQNVJCqlBKti2PkYV4AaABAg.9wnb61JTiRf9wnfWqmugsZ","UgyQNVJCqlBKti2PkYV4AaABAg",NA
"1429",1429,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I know numerous young voters unable to buy houses and mad that Biden lied to them about student debt relief. They say they will vote for Trump mainly because the economy was better and they can build a future.","I know numerous young voters unable to buy houses and mad that Biden lied to them about student debt relief. They say they will vote for Trump mainly because the economy was better and they can build a future.","@gman8177","https://yt3.ggpht.com/ytc/AIf8zZSrtZKqvTq4FZYp7cdGjjFdSwlD3HUjqJhE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCF-iiX_9X5aBCtXDsvRjLnw","UCF-iiX_9X5aBCtXDsvRjLnw",TRUE,"none",0,"2023-11-07T03:58:25Z","2023-11-07T03:58:25Z","UgycRhdr6C81lCmaDFV4AaABAg.9wnad7zigIQ9wnev2d-mW4","UgycRhdr6C81lCmaDFV4AaABAg",NA
"1430",1430,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Fake news.<br>Trumps up by 312 electoral college votes.<br>Stay tuned.","Fake news.
Trumps up by 312 electoral college votes.
Stay tuned.","@AlienIsolationist","https://yt3.ggpht.com/ubi3lRqbCHDwuHlxFJ8L_s-TxTNS9WAwLvEArbCSVv_4cCj43JmtF7FHwZFVborRhhlks2Nrgg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXmwABDuSriyCYm1KQpVIvw","UCXmwABDuSriyCYm1KQpVIvw",TRUE,"none",2,"2023-11-07T02:44:11Z","2023-11-07T02:44:11Z","Ugw0arghGtM1wq7k0lB4AaABAg",NA,NA
"1431",1431,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","PPL dont look at this show at ALL..stop watching this guy","PPL dont look at this show at ALL..stop watching this guy","@aglady4032","https://yt3.ggpht.com/ytc/AIf8zZRbWsp594xVPB5GgH2TgFBkra2vbB-XKoGL5dIOpWIAwoXG5Ip1B7aqitKyb1su=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCaIT6edHxCMbgsJaW_XPMEA","UCaIT6edHxCMbgsJaW_XPMEA",TRUE,"none",0,"2023-11-07T02:42:40Z","2023-11-07T02:42:40Z","UgwCIOq6TclDnqcMt5R4AaABAg",NA,NA
"1432",1432,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Man too much why didn&#39;t this moment wait for me have fun <U+2665><U+FE0F> Hurray President USA 1st place","Man too much why didn't this moment wait for me have fun <U+2665><U+FE0F> Hurray President USA 1st place","@AndreMilbrat","https://yt3.ggpht.com/JyMR2Gawd5G6MIdzr-n_UV0pwOvZJFcz0IHTEkGozMyQaP6DlbwyJ-0wxSmMgcfmIqjyvNemoA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCAtawzNfXjAJIIqaWUCrnvg","UCAtawzNfXjAJIIqaWUCrnvg",TRUE,"none",0,"2023-11-07T02:42:32Z","2023-11-07T02:42:32Z","Ugw3TPqi4UyH7nn-ef14AaABAg",NA,NA
"1433",1433,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Anyone who would vote for Biden must already own 4 homes and be rich and retired with no understanding of how he&#39;s destroyed to middle class America.","Anyone who would vote for Biden must already own 4 homes and be rich and retired with no understanding of how he's destroyed to middle class America.","@hostileaks4495","https://yt3.ggpht.com/ytc/AIf8zZQOGgl1ysEcAZfc2uvwp8_BSrd0iZN8ATycayOI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQak54mTGFkNkOzrYpcq7pw","UCQak54mTGFkNkOzrYpcq7pw",TRUE,"none",0,"2023-11-07T02:42:00Z","2023-11-07T02:42:00Z","Ugx7wSLRMHGh1EOuZFx4AaABAg",NA,NA
"1434",1434,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Bull crap analysis and poling.","Bull crap analysis and poling.","@wolfmangoland7972","https://yt3.ggpht.com/ytc/AIf8zZRjjYkchXaQjXgb4_tpZKEfFymFeSVCtlKkVcKu=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCAlMIsH7LVK-w1G1bJcoT9w","UCAlMIsH7LVK-w1G1bJcoT9w",TRUE,"none",0,"2023-11-07T02:41:48Z","2023-11-07T02:41:48Z","UgwhCZUNGC6WVYU-ZY94AaABAg",NA,NA
"1435",1435,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","trump was way better","trump was way better","@welfareleech1525","https://yt3.ggpht.com/hvU4IIltvFjZEqA7btySKrUecj2Leg_Lnd5CZV_nrA0GVGpw2QVwv1qdB57aY-gRSGz_GuthMw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeco1uYNYHcaj9mc9BdeDYA","UCeco1uYNYHcaj9mc9BdeDYA",TRUE,"none",0,"2023-11-07T02:41:33Z","2023-11-07T02:41:33Z","UgwaoaHcp-Ep2NXyTrF4AaABAg",NA,NA
"1436",1436,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","<b>NEITHER</b> WAR CRIMINAL Vote Green, Dr. West for <b>PEACE</b> aren&#39;t you sick of war yet? Or you work for Raytheon making bombs?","*NEITHER* WAR CRIMINAL Vote Green, Dr. West for *PEACE* aren't you sick of war yet? Or you work for Raytheon making bombs?","@punapeter","https://yt3.ggpht.com/MTJ-wpjOJdSYceMqdPwKjQSXr2BwTT0hB2Msk_9QycYb5CEJ8OW4mYYrUBIYtOlTF_jKHMO5Fg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCyq9ZDntJqdbrLaVepVaMg","UCCyq9ZDntJqdbrLaVepVaMg",TRUE,"none",0,"2023-11-07T02:40:50Z","2023-11-07T02:40:50Z","UgxZf6Tnsv6t-xNo7_h4AaABAg",NA,NA
"1437",1437,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The way he decided not to turn the other two states red that said they favored President Trump just shows their bias and love for Former Vice President Biden, anyone that votes for Biden needs to have their head examined","The way he decided not to turn the other two states red that said they favored President Trump just shows their bias and love for Former Vice President Biden, anyone that votes for Biden needs to have their head examined","@chuckandmax7313","https://yt3.ggpht.com/ytc/AIf8zZQlIbfONlONj0zQ6ZlIvxmHeOLQS3Xjq7bWEzQZhQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC1qr1MmAUPJY-Fd_77TC4-g","UC1qr1MmAUPJY-Fd_77TC4-g",TRUE,"none",0,"2023-11-07T02:38:14Z","2023-11-07T02:38:14Z","UgwMkxfMagY2zUCA6qd4AaABAg",NA,NA
"1438",1438,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden win will in 2024. For sure","Biden win will in 2024. For sure","@SalesforceUSA","https://yt3.ggpht.com/rhzHObGFN8fyY_4FdukBgWTjgEiYXuv3akv0OsqumfsajO11RXSGAZB6hmq_x5QYhyUFWe8y_f4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRGwWgXGOTRaPn_uqoELqKA","UCRGwWgXGOTRaPn_uqoELqKA",TRUE,"none",1,"2023-11-07T02:38:14Z","2023-11-07T02:38:14Z","UgzNdi34t62ubyPUn6F4AaABAg",NA,NA
"1439",1439,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The economy can<U+2019>t afford biden","The economy can<U+2019>t afford biden","@AngryTango","https://yt3.ggpht.com/ytc/AIf8zZT-f1BWEcQMG1qGFayh8rHG2DY7ozoB2CnXI-LB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJXPNwM2GDUXK3uOYZFM4gg","UCJXPNwM2GDUXK3uOYZFM4gg",TRUE,"none",0,"2023-11-07T02:37:40Z","2023-11-07T02:37:40Z","UgzzI-nFOmJ0Z8R2qNB4AaABAg",NA,NA
"1440",1440,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Love you Trump <a href=""http://www.youtube.com/results?search_query=%23trump2024"">#trump2024</a>","Love you Trump #trump2024","@walkerpaulp6526","https://yt3.ggpht.com/PrSks7wpc7z3p22UhIEGOYPK-rba9ky6H-c9Y9gDOUiVzv5zEsN9bq-GTjjY2Z-Txj9tBTyUQw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCfDglOLTQlMGg_RbNzPyX2Q","UCfDglOLTQlMGg_RbNzPyX2Q",TRUE,"none",0,"2023-11-07T02:36:59Z","2023-11-07T02:36:59Z","Ugy1GZFXoHCa7tH0icZ4AaABAg",NA,NA
"1441",1441,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","It&#39;s all a game","It's all a game","@VSArts209","https://yt3.ggpht.com/ytc/AIf8zZREybCpMmFney1u9Afumem9sTs4F7upJsD8RT-T=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-DbmY8pg1ndfIV2u3g1a6Q","UC-DbmY8pg1ndfIV2u3g1a6Q",TRUE,"none",0,"2023-11-07T02:35:46Z","2023-11-07T02:35:46Z","Ugzel-UM-MmyosdG_VJ4AaABAg",NA,NA
"1442",1442,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The only poll that matters is the one on election day. So vote like your freedom depends on it. Because it does. As I&#39;m pretty sure you won&#39;t like living in a dictatorship.","The only poll that matters is the one on election day. So vote like your freedom depends on it. Because it does. As I'm pretty sure you won't like living in a dictatorship.","@zbaby82","https://yt3.ggpht.com/ytc/AIf8zZSbXxq7SiUcSQSF8fF5Zi-JfwTp8-7MfWbA6X4Z=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8SqfFtrA2tTf8y48R2F7Lw","UC8SqfFtrA2tTf8y48R2F7Lw",TRUE,"none",8,"2023-11-07T02:34:13Z","2023-11-07T02:34:13Z","UgwekfjeTa4HoN267eV4AaABAg",NA,NA
"1443",1443,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Yes baby!! Trump 2025!!!","Yes baby!! Trump 2025!!!","@jamesvigil156","https://yt3.ggpht.com/ytc/AIf8zZRo-RNQxuDxbboDd7mKWzx32hRFdIOEJgERug=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCJm8lUtgxs5UjqBwvg9r7nQ","UCJm8lUtgxs5UjqBwvg9r7nQ",TRUE,"none",0,"2023-11-07T02:34:10Z","2023-11-07T02:34:21Z","Ugw_9vUv3FY5GSaSpgV4AaABAg",NA,NA
"1444",1444,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Funny how the Media is ignoring the fact that that recent national poll, also indicates that a very large number of the respondents DID NOT VOTE in the 2020 Election.<br>Seems to me that that is more of an indicator that they will probably NOT VOTE in 2024 either, rather than any indication that Trump is gaining on or beating Biden.<br>In other words, this is just more fear mongering toward the Democrats that creates headlines and more advertising dollars.   smh","Funny how the Media is ignoring the fact that that recent national poll, also indicates that a very large number of the respondents DID NOT VOTE in the 2020 Election.
Seems to me that that is more of an indicator that they will probably NOT VOTE in 2024 either, rather than any indication that Trump is gaining on or beating Biden.
In other words, this is just more fear mongering toward the Democrats that creates headlines and more advertising dollars.   smh","@David_B_Dornburg","https://yt3.ggpht.com/ytc/AIf8zZQsUQ9YQtfXVhBBUZH9dGbRz7IdoruABSgTZDNTfA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmGfgaUudy5nEX0HykTN9IQ","UCmGfgaUudy5nEX0HykTN9IQ",TRUE,"none",1,"2023-11-07T02:28:44Z","2023-11-07T02:30:46Z","Ugw8ENk7hrxcVV17t5l4AaABAg",NA,NA
"1445",1445,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Noticed how he only showed 3 states flipping but left PA, MI for Biden even though the Poll says Trump would win those.  Which would put Trump at 300 but they cant show that it defeats the narrative","Noticed how he only showed 3 states flipping but left PA, MI for Biden even though the Poll says Trump would win those.  Which would put Trump at 300 but they cant show that it defeats the narrative","@georgehantzakos9893","https://yt3.ggpht.com/ytc/AIf8zZQuHxiwXcHtOCut8gMBzNFN3fJp_sIZJN5ngXQQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_2SvLL9M4QJpK5FBcKbW6g","UC_2SvLL9M4QJpK5FBcKbW6g",TRUE,"none",318,"2023-11-07T02:27:06Z","2023-11-07T02:27:06Z","UgzQ1EdmDN9xD5jJjTt4AaABAg",NA,NA
"1446",1446,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","<a href=""https://www.youtube.com/watch?v=oZUot1er0F4&amp;t=0m43s"">0:43</a> is this the new york times poll that questioned nearly 50% who didn&#39;t vote in 2020? ..........","0:43 is this the new york times poll that questioned nearly 50% who didn't vote in 2020? ..........","@billyyank5807","https://yt3.ggpht.com/ytc/AIf8zZQt3cwgB_bmQGe1HrtkOFU7bmROJF6Gw9d5OG1IKI4s9QBQrETkPPmZbTH3S1_M=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCkjRz3zsP2Gf-ePZmT0878w","UCkjRz3zsP2Gf-ePZmT0878w",TRUE,"none",1,"2023-11-07T02:26:21Z","2023-11-07T02:26:21Z","UgzSxoDzX8QqVsoq-Np4AaABAg",NA,NA
"1447",1447,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","not going to matter Trump will not be on the ballot.","not going to matter Trump will not be on the ballot.","@Floor_Master","https://yt3.ggpht.com/ZLZJ-JHiMiX_0IMO11jcsYKJOOiRMYdZE-kBdgfUh5rMYJxsN3kMoEN1n-YjS30LuhNb-4ge=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCs4VqRSZImbxTyV8rBphpzA","UCs4VqRSZImbxTyV8rBphpzA",TRUE,"none",0,"2023-11-07T02:25:50Z","2023-11-07T02:25:50Z","UgyAGJ3JoH0b2VeCSZJ4AaABAg",NA,NA
"1448",1448,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","How exactly are they doing these polls? Calling landline? I only know 1 person who has a landline and nobody I know answers Unknown numbers except elderly people. I would have to learn more on exactly how they conducted this poll and who funded it before I believe this mess! I refuse to believe majority of Americans are supporting a self admitted criminal! C<U+2019>mon people!","How exactly are they doing these polls? Calling landline? I only know 1 person who has a landline and nobody I know answers Unknown numbers except elderly people. I would have to learn more on exactly how they conducted this poll and who funded it before I believe this mess! I refuse to believe majority of Americans are supporting a self admitted criminal! C<U+2019>mon people!","@mariespi96","https://yt3.ggpht.com/ytc/AIf8zZTc0egOkDKt7ttfOvmztsnkad7lb9cP-osH-P_Bkg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsNYBxmRqxah2crAM4cKF1g","UCsNYBxmRqxah2crAM4cKF1g",TRUE,"none",0,"2023-11-07T02:24:19Z","2023-11-07T02:24:19Z","UgwKRoSlIDkX1CPQFI94AaABAg",NA,NA
